Text,Label
"Analysis: No pain, no gain?
 
 He called it his ""masochism strategy"" in the run-up to the Iraq war and now Tony Blair has signed up for another dose of pain.
 
 The idea is simple - the prime minister goes head to head with an often hostile group of ""real"" voters in the full spotlight of the television cameras. The theory is that talking to the great British public, even if they are the ""great unwashed"", is better than having the media filter what voters hear from politicians. It is also the most effective way of showing that he is aware of real people's concerns and - on occasions - of their outright fury. Mr Blair used the tactic before the Iraq war to try to show he really was engaging with public concerns and you can expect to see it much more in the run-up to the election.
 
 Labour knows it has been damaged by accusations of spin, ""control freakery"" and over-slick presentation - sometimes from within the ranks of its own MPs. Tony Blair himself has said people complain he does not listen. Mr Blair's latest bout of flagellation came with a series of questions sessions on Five television throughout Wednesday.
 
 The trouble began on the Wright Stuff show, with Maria Hutchings marching up to him, saying ""Tony, that's rubbish"" as she tried to complain about her autistic son's school being threatened with closure. A few ""don't worries"" as Mrs Hutchings was led back to the audience averted a public slanging match - he spoke to her privately after the show. But that was only the start and later sessions produced the type of grilling not even the toughest television interviewer could produce.
 
 Writer Neil Coppendale, from West Sussex, asked of the Iraq war: ""Tens of thousands of innocent men, women and children died - how do you manage to sleep at night?"" On immigration, London teacher Diane Granger said: ""Where are you going to put everyone?"" And can you imagine even Jeremy Paxman putting the question posed by Brighton nurse Marion Brown: ""Would you wipe somebody's backside for Â£5?""
 
 Mr Blair tried to use the questioners' first names - and sometimes threw them off their stride by asking what they would do about the problems. Many of the newspapers have branded the exercise a PR stunt which backfired. Indeed there is a danger Mr Blair simply ends up looking ""embattled"". Conservative Michael Howard and Liberal Democrat Charles Kennedy are to be offered chances to appear in similar slots on the channel next month. Labour strategists believe more of the sessions will mean the hecklers no longer become a story and the real issues take prominence.
 
 James Humphreys, ex-head of corporate communications at Number 10, says the strategy shows frustration with the media. ""They feel they don't get their voice across and going direct to people is clearly their game on this occasion,"" he says. There are risks but the prize is tackling the trend of lower turnouts at the polls, he argues. The prime minister knows full well the potential hazards .
 
 He must remember with gritted teeth his confrontation with Sharron Storer, the Birmingham woman who harangued him over the state of her local hospital in the 2001 election campaign. ""All you do is walk around and make yourself known, you don't do anything to help anybody,"" she told Mr Blair before stomping off, refusing his pleas to discuss the issue privately. Former Downing Street media chief Alastair Campbell has described the episode as a ""bit of a disaster"" as it meant the launch of Labour's election manifesto received little coverage. But it was seen as one of the few moments when that election campaign came alive, not least because it coincided with John Prescott's even more direct contact - when he punched an egg-throwing protester.
 
 Former prime ministers too have come to grief at the hands of a persistent member of the public. The undoubted highlight of years of election phone-in shows was Margaret Thatcher discomfort on Nationwide in 1983, when viewer Diana Gould put her on the spot about the sinking of the Belgrano in the Falklands War. John Major reaped the benefits of street campaigning during the 1992 election campaign with his famous soapbox.
 
 It may have left him splattered with eggs and engine oil at times but he felt it added ""fizz"" to his campaign. In his memoirs, he also argues the strategy contrasted with Neil Kinnock's ""contrived photo opportunities"" and attempts at an artful campaign. ""He wanted to look like a prime minister. I
 
 was
 
 prime minister and I wanted a flesh and blood fight,"" says Mr Major. Mr Blair told prospective Labour MPs on Thursday that taking part in phone-ins and public meetings could ""enthuse and engage and give the public a sense of empowerment"". But he also wants to counter complaints that he has spent too much time on international affairs and foreign trips. Mr Blair recalls how Bill Clinton once advised him: ""Always remember that what people see of you in the news in the evening is how they think you spend your day."" His hope must be that voters watching him on the rack will bear out for Labour the old maxim: ""No pain, no gain.""
",0
"Labour accused of 'EU propaganda'
 
 A ""taxpayer subsidised propaganda exercise"" on the EU is being used to lull the British public into a false sense of security, say the Tories.
 
 Shadow foreign secretary Michael Ancram told MPs a new White Paper was part of trying to soften up opinion ahead of the referendum on the EU constitution. His claims were denied by Foreign Secretary Jack Straw, who accused the Tories of ""running scared"" of debate. EU cooperation would help get better UK immigration controls, he argued.
 
 Mr Straw used Thursday's Commons debate to launch the new White Paper on the prospects for the EU in 2005. Security, stability and prosperity would be the key themes when the UK took over the chairmanship of the EU in July, said Mr Straw. Africa and climate change would also feature highly. He said the UK was trying to ensure future EU budgets were limited to 1% of Europe's economic output and were spent ""where it adds most value"". Mr Straw promised to continue to ensure the UK's budget rebate, secured in 1984 by Margaret Thatcher, was ""fully justified"". ""We, like all other countries, have a veto on any changes proposed in this area,"" he said.
 
 Mr Ancram condemned the document, which the Foreign Office says has cost about Â£2,500 to design, print and deliver. ""Isn't the reason that the government is now involved in a taxpayer subsidised propaganda exercise to try to sell the new EU to the country in advance of the forthcoming referendum and general election?,"" he asked. The Tory spokesman also criticised the government for claiming the EU constitution would make Europe easier to understand. ""The government, last week, had to publish a commentary of 500 pages to try and explain this 'easy and simple' constitution to the British people,"" he said. ""Who are they trying to kid?"" The proposed question for the constitution referendum is: ""Should the United Kingdom approve the Treaty establishing a Constitution for the European Union?"" The Electoral Commission on Thursday said it was satisfied the question was easy to understand. The government has suggested the referendum on the constitution could take place in spring 2006, with the Tories set to campaign for a ""no"" vote.
 
 Mr Ancram said ministers were prolonging uncertainty by putting the vote off until the latest date possible. The foreign secretary hit back by saying Tory attitudes to Europe had helped keep the party out of power for more than a decade. Mr Straw argued cooperation with European partners could bring a ""level playing field"" on immigration and asylum controls. ""You are setting your face against all of these things,"" he added. For the Liberal Democrats, Sir Menzies Campbell said the UK should not ignore the need to reform the EU Common Agricultural Policy. Change was particularly important for developing countries wanting access to markets, he argued. Sir Menzies was among those worried about plans, backed by the UK, to lift the arms embargo imposed on China after the Tiananmen Square massacre. Mr Straw said no decisions had been taken - Chinese human rights had improved but not by enough.
",0
"Tories urge 'change at the top'
 
 Tory delegates are gathering for what is expected to be their last conference before the general election, declaring Britain needs ""a change at the top"".
 
 The party goes into its spring forum trying to highlight what it sees as a clear choice between it and Labour. Tory co-chairman Liam Fox has opened proceedings with a speech criticising Tony Blair's record in government. Labour's rule has been characterised by ""lost trust and failure to deliver"", he told the Brighton conference. He also attacked the government's ""failure"" to control immigration and asylum and criticised its record on the NHS, telling delegates Labour cannot be trusted on education or crime. A Tory government would sort out the ""shambles"" of immigration, put patients before statistics and bring discipline to schools, he said. Dr Fox also underlined Tory promises to cut tax by Â£4bn.
 
 BBC political correspondent Shaun Ley says opinion polls suggest the Tories still lag some way behind Labour on the issues of health, education and the economy. Conservative leader Michael Howard, who had been due to welcome delegates to the conference on Friday, will address them in a lunchtime speech. His welcome address had to be postponed after he stayed in London to lead the party's opposition to the Prevention of Terrorism Bill in its lengthy progress through Parliament. The bill was finally passed on Friday evening, after more than 30 hours of debate. Mr Howard is likely to defend his party's handling of the bill, which was only passed after the Conservatives accepted Prime Minister Tony Blair's promise that MPs would be able to review it within a year.
",0
"'Hitler' row over Welsh arts cash
 
 An artist critical of Welsh arts funding being brought under assembly government control has denied comparing the idea with dictatorships in Russia and Germany.
 
 Shani Rhys James is worried that the Arts Council of Wales may be taken over by the Welsh Assembly Government. Culture Minister Alun Pugh said it would be ""crass and ignorant"" to liken a quango review to Hitler's Germany. But Ms James emphasised she had actually said artists needed freedom. The future of the Arts Council of Wales has been in question since it was announced that most Welsh quangos would eventually be abolished.
 
 It was announced last July that three Welsh quangos, education and training body Elwa, the Wales Tourist Board and the Welsh Development Agency, would be brought under assembly government control. The Arts Council of Wales may be among the next to come under the assembly government's umbrella. But Ms James, who won the Â£30,000 Jerwood painting prize in 2003, said arts funding should be separate from government. Ms James told BBC Radio Wales: ""It's quite dangerous when you involve politicians because it's not like the health service and it's not like the railways. ""Free expression is absolutely vital in a democratic society. You need distance, you do not need government interference because it could be taken the wrong way.""
 
 But she said reports that she had likened the assembly government to totalitarian regimes were inaccurate.
 
 She told Good Morning Wales: ""Just to put the record straight, that business in the paper where it said I likened the government to Bolshevik Russia or Hitler's Germany, the actual quote I gave was: 'It is vital to a civilised society that we allow artists to express themselves without government control'. ""As we know from past European history, i.e. Russia and Germany in the early 20th Century, artists will go underground or leave the country or rather than compromise their expression'. ""Artists need a free voice to express themselves - they reflect a truth through their own art forms.'"" She said the assembly government was not best placed to run the arts in Wales.
 
 She added: ""It would be a momentous change and devastating to the arts. It would set the arts scene back 60 years, because I really don't think the government has the expertise. ""If you have the National Assembly taking control, I fear you are going to be going back to the dragons and leeks and the choirs.
 
 ""Wales has moved on. It is international now. It is not set back in How Green Was My Valley?"" Responding to Ms James' criticisms, Mr Pugh said: ""The structure of unelected quangos is under review and we have made it clear that further announcements are due shortly. ""Comparing the Welsh Assembly Government to Hitler's Germany is a crass and ignorant response to a real issue about democratic accountability."" Ms James, whose father was Welsh, was born in Melbourne where her parents worked in the theatre. She moved to Powys nearly 20 years ago where she works from her studio near Llangadfan. She has won a number of arts prizes including the Wales Open in 1989 and the Mostyn Open in 1991.
",0
"Whitehall cuts 'ahead of target'
 
 Thousands of civil service jobs have already been cut or moved out of London as part of a major cost-cutting drive.
 
 Chancellor Gordon Brown said 12,500 jobs had gone while 7,800 were being moved out of the South East. He plans to axe 104,000 jobs to free up money for education, health, defence, housing and overseas aid. Unions oppose the plans but Mr Brown said Â£2bn savings had already been made and more jobs had been cut than had been expected at this stage. A further 200 jobs at the Department of the Environment, Food and Rural Affairs have been earmarked to be cut. At the Department for Work and Pensions, 30,000 jobs are to go, 560 will be lost by the end of the month at the Department of Trade and Industry and 400 are to go at the Inland Revenue and Customs.
 
 In his Budget statement, the chancellor said the first 12,500 civil service jobs had been cut, on target. About 4,300 civil servants will leave London and the South East by the end of March 2005 and there are plans to relocate another 3,500. Of those 300 Department of Health posts will go to Yorkshire while hundreds at the Department of Culture will move to Birmingham and Newcastle.
 
 Mr Brown also announced plans to merge 35 agencies into nine - described by one civil service union as a ""bonfire of the quangos"". Mark Serwotka, the leader of the Public and Commercial Services Union said: ""In last year's budget we had the day of the long knifes as the chancellor kicked off the crude game of who could cut the most civil service jobs between the government and the Tories. ""There was a time when the only worry thousands of hard working civil and public servants had on budget day was whether petrol or taxes would go up, nowadays the worry is whether they will have a job by the end of it."" He said Mr Brown had made welcome announcements on closing tax loopholes and extending the New Deal, while cutting ""the very people who deliver them."" The Treasury also announced plans to reduce the number of public sector workers on sick leave with a new system of checks and tougher measures against those suspected of abusing the system.
",0
"Lib Dems demand new inquiry
 
 A judge should look into the David Blunkett controversy as key questions remain unanswered, the Lib Dems say.
 
 Sir Alan Budd's inquiry linked the ex-home secretary to the speeding up of a visa claim by his ex-lover's nanny. But he could not say whether Mr Blunkett had treated the nanny as a special case or had used her as an example of immigration problems. Lib Dem spokesman Mark Oaten said the number of officials who had forgotten what happened was worrying. He told BBC News: ""I'm extremely concerned that 20 individuals appear to have forgotten what happened or more suspiciously are not prepared to say what happened. ""That must be bad for government, it must be bad for public confidence in the system.""
 
 Mr Oaten said people would be mystified why Sir Alan's inquiry failed to uncover why processing of the visa application was speeded up. He said: ""There is a strong case for a judge-led judicial review of this because, of course, next time it happens it may not be about a nanny and their visa. It may be about something even more important than that. ""So we do need to understand what took place and who was involved."" The Tories criticised the Lib Dem stance, saying Mr Oaten had initially said he accepted Mr Blunkett's word unless further evidence emerged. But Lib Dem officials say Mr Oaten was speaking when an inquiry was under way and was avoiding rushing to judgement.
",0
"Ban on hunting comes into force
 
 Fox hunting with dogs is now illegal in England and Wales after a ban on the activity came into force overnight.
 
 The law faces a stiff test this weekend, with the Countryside Alliance saying many hunts will be out in force. Chief police officers spokesman Nigel Yeo said he expected most people would obey the law - by drag hunting or chasing foxes then shooting them. He said police would challenge the ""one of two isolated hunts"" which are threatening to break the law.
 
 But Simon Hart of the Countryside Alliance has questioned how police will ensure there are no violations. ""The definitions of legal and illegal hunting are so blurred that the police are being asked to make impossible judgements. ""You can hunt a rat, but not a mouse, a rabbit but not a hare, an artificial scent, but not a real one,"" he said.
 
 The Attorney General, Lord Goldsmith, has so far issued no instructions to police on how they should deal with hunters who violate the law. He said he will consult the Director of Public Prosecutions and the police ""in the near future"" to decide what measures to take with regards to hunting prosecutions. He has rejected a ""blanket policy"" of not enforcing the ban until the House of Lords has considered its legality. John Cooper, a barrister and chairman of the League Against Cruel Sports, said the anti-hunting lobby expects the authorities to prosecute wherever there is clear evidence of illegal hunting practices. He said police had ""acknowledged their duty to investigate allegations of hunting offences"".
 
 The Beaufort Hunt had one pack out on Thursday and has promised a hunt this weekend. Under the new law hunters have a number of legal options available to them.
 
 As well as being able to mount a hunt for an artificial scent, it will still be legal for the hunts to ""flush out"" foxes, as long as they shoot their quarry rather than set the hounds on them. ""We are not going away. We will keep these hounds going, we will keep this community going and in the end we will come back and hunt when hunting is legal again,"" hunt master, Captain Ian Farquhar, said. But Tony Banks, Labour MP for West Ham, said the issue would soon disappear, and that ""people in a few years time will be wondering what it was all about"". He said had the government not prevaricated since 1997 in introducing the ban, hunting with dogs would have passed into history like other former country pursuits such as otter hunting and badger baiting. ""Let the election decide this because the Conservatives have made clear that if they get elected into government they will restore hunting,"" he said.
",0
"MPs quiz aides over royal income
 
 Senior officials at the two bodies generating private income for the Queen and Prince of Wales are to be questioned by MPs.
 
 Aides from the Duchy of Lancaster and Duchy of Cornwall will appear before the Commons Public Accounts Committee. It has been reported they could be questioned about Prince Charles' spending on Camilla Parker Bowles. But BBC correspondent Peter Hunt said they are not responsible for how money is spent and may be unable to answer. Duchy officials, who will appear before the committee on Monday, are only responsible for generating money. The Duchy of Lancaster provides the Queen's private income, while the Duchy of Cornwall provides Prince Charles' annual income. The Duchy of Cornwall is a 140,000-acre estate across 25 counties, and also includes residential properties, shops, offices, stocks and shares. It was set up in 1337 by King Edward III to provide income for successive heirs to the throne. It covers the cost of the prince's public and private life - neither Charles, nor William and Harry, receive taxpayers' money from the Civil List. However, the Prince of Wales did receive over Â£4m from government departments and grants-in-aid in 2003-4. The duchy last year generated almost Â£12m. The prince has voluntarily paid income tax - currently 40% - since 1993.
",0
"Mayor will not retract Nazi jibe
 
 London mayor Ken Livingstone has again refused to retract a Nazi insult made to a Jewish reporter.
 
 Labour's Mr Livingstone, who says he is ""standing by"" his remarks, had accused an Evening Standard journalist of being like a ""concentration camp guard"". At his weekly press conference on Tuesday he said his comments were not racist and refused to apologise. He said to media representatives: ""If you think they are racist, I think you are wrong."" The mayor said his comments would not affect the 2012 Olympic bid and added that his determination to stand up for what he believed in may impress bid chiefs, who arrived in London on Tuesday. ""I think it is important that the IOC (International Olympic Committee) members realise that when we get the games...they have a mayor who is not going to panic, change course or get in a great flap but will deliver the games on time and to budget,"" he said.
 
 On Tuesday, the mayor said he would be making a full written response to the chairman of the assembly. Two motions were passed by the London Assembly, which is made up of 25 members elected to examine the mayor's activities, on Monday asking him to apologise and withdraw his comments. The mayor said he had recounted to the assembly a number of ""examples of intrusion by journalists"" into his, and his family's private life. ""I don't suggest for one minute that has anything to do with the Holocaust which was uniquely the most evil chapter in history. ""But when reporters say to me I'm only doing this because it's my job... that's the same abdication of moral responsibility at the thin end of the wedge that in its most extreme and horrific version ends up with others being prepared to stand as a concentration camp guard.
 
 ""We are responsible for our own choices in this life, I always have been and so have reporters."" An official complaint has been made to local government watchdogs by the Board of Deputies of British Jews, demanding an investigation by the Standards Board of England. It has the power to suspended or bar him from office but Mr Livingstone said: ""There must have been 20 instances like this over the last 24 years.
 
 ""I have never in response to any of that modified a policy I believed to be right or modified a position I believed to be right and I don't intend to now. ""Because if I do that effectively you hand power over your policies and position to the editors of papers."" On tape Mr Livingstone, who once worked as a freelance restaurant critic on the paper, is heard asking reporter Oliver Finegold if he is a ""German war criminal"". Mr Finegold replies: ""No, I'm Jewish, I wasn't a German war criminal. I'm quite offended by that."" The mayor then says: ""Ah right, well you might be, but actually you are just like a concentration camp guard, you are just doing it because you are paid to, aren't you?""
",0
"Lib Dems 'to target stamp duty'
 
 The Liberal Democrats are promising to raise the stamp duty threshold if they win the general election, in a bid to court first-time house buyers.
 
 Vince Cable, the party's Treasury spokesman, said raising the threshold to Â£150,000 would prevent over 400,000 home-buyers from paying the tax. He said first-time buyers were being ""squeezed out"" of the housing market. The Labour party said the Liberal Democrats needed to explain how they would pay for the plan. The plan forms part of a wider Lib Dems policy to encourage first time buyers and those on lower incomes into the market.
 
 Under the proposals, the average saving for a new buyer would be more than Â£1,000, according to Mr Cable. ""First time buyers are being squeezed out of the housing market not only by higher house prices but also by being swept into the stamp duty net,"" he said. ""By failing to uprate the stamp duty threshold Gordon Brown has hit first time buyers and those on low incomes the hardest. ""By pledging to increase the threshold to Â£150,000, the Liberal Democrats will make it possible for many first time buyers to buy a property without facing this tax."" Paul Boateng MP, Labour's Chief Secretary to the Treasury, said: ""The Lib Dems' sums don't add up. ""They can have no credibility until they can say how they would fund their ever growing list of tax and spending commitments."" Mr Cable will publish his ""Alternative Budget"" on Monday.
",0
"Mallon wades into NE vote battle
 
 Middlesbrough mayor Ray Mallon has been drafted in to boost the Yes campaign as the North East assembly referendum enters its final week.
 
 The former police chief, dubbed Robocop for his zero tolerance style, clashed on Thursday with Sunderland No campaigner Neil Herron. Mr Mallon said an assembly would give local people more of a say over key issues such as transport and crime. But Mr Herron said North East people did not want or need an assembly.
 
 The pair met on the platform at Sunderland station as Mr Mallon toured the region highlighting claimed improvements to transport if the area gets an assembly. But Mr Herron - who gained fame as one of Sunderland's ""metric martyrs"" and is running his own No campaign alongside the official North East Says No campaign - said he was not convinced by Mr Mallon's arguments. ""The reality is that it is not going to deliver,"" he said. ""Labour has had two-and-a-half years to convince people of this. If you can't sell a deal in that time, it is a bad deal."" On Wednesday, Mr Mallon provoked fury by branding the official No Campaign ""two-bit Tories"" in a confrontation outside its Durham headquarters. ""The campaign is being run by two-bit Conservatives who are not interested in what happens in the North East; they are interested in hitting the Labour party over the head,"" he said. Mr Mallon is a late recruit to the Yes campaign after rejecting overtures from No campaigners including, he claims, Tory leader Michael Howard.
 
 Most local observers believe the contest is too close to call, although little recent polling has been carried out. Yes campaign chairman John Tomaney said he hoped for a late flurry of votes to boost turnout - something he says will boost their cause. He added: ""The government exerts a lot of political power in the North East. The accountability should be in the North East as well."" He also defended the decision to attack the official No campaign's alleged political allegiances. ""We felt we had to show what people were behind the No campaign - London Tory spin doctors."" Graham Robb, spokesman for North East Says No, said the Yes campaign's decision to get personal dragged the campaign ""into the gutter"" and showed they were ""rattled"". And he hit back at Mr Mallon's claim that an assembly would improve transport links in the region. ""It can push paper around but it can not get people moving,"" he said. Some 487,939 people had returned their ballot papers by Wednesday - a turnout of 25.7%. The deadline for voting is next Thursday, 4 November.
",0
"Labour faces 'cold calls' inquiry
 
 Labour is to be investigated by a watchdog over claims its election campaign has broken the rules on ""cold calling"" householders.
 
 The information commissioner is to look into a complaint from the Lib Dems about how Labour uses its call centres. The Lib Dems say Labour is telephoning people who have signed up to make sure they do not get marketing calls. Labour denies breaking rules. It says calls are not marketing if they just ask about people's voting intentions. The party says it would expect the watchdog to take complaints seriously but it has clear legal advice on the issue.
 
 Telephone call centres are expected to be used as never before by all the three major parties in the run-up to the general election. But seven million telephone numbers are on the Telephone Preference Service (TPS) lists, which ban unsolicited sales and marketing calls. Lib Dem chairman Matthew Taylor has written to the watchdog accusing Labour of a ""flagrant and systematic breach"" of the laws governing the TPS.
 
 He says the initial call may not be marketing but it identifies voters to whom the party can send promotional material in the future. His letter to the commissioner quotes from a Labour Party handbook about ""identifying target voters"". And it quotes a Stevenage Labour Party members' newsletter explaining how voters will be telephoned about their voting intentions.
 
 The voters are put in 24 categories according to their last known voting intention, ranging from ""Labour (firm)"" to ""target (Conservative)"" - those who supported the party in the past but this time will be voting Tory. The newsletter says: ""Using the information we know about people, we can send them direct mailings. ""For example, we could send the target (Conservative) people a letter from someone who had defected from the Tories to Labour explaining the reasons why voting Tory is a bad idea or we could send Labour (weak) people a letter encouraging them to sign up for a postal vote.""
 
 Mr Taylor tells the commissioner: ""It is clear beyond peradventure from the above that the Labour Party is engaging in a large-scale voter ID project for subsequent promotional purposes through targeted and segmented mailings. ""Insofar as this project is directed at TPS subscribers, it is equally clear that it is unlawful."" The Lib Dems raised worries about Labour and Conservative calls in February and 680 people have signed up to the website they set up to help people to complain. A party official said there was only scattered evidence of the Tories breaking the rules but people had complained every day about Labour.
 
 A spokeswoman for the Information Commissioner's Office said it was examining one complaint about political calls - understood to be Mr Taylor's. ""We are investigating one of the complaints where some evidence has been given to us,"" she said. ""Obviously evidence is needed for us to start investigations."" The commissioner's office will now examine the Lib Dem evidence. ""The guidance is that cold calling can be made as long as no marketing is going on,"" said the spokeswoman. If Labour is judged to have broken the rules, it will be asked stop immediately. If it fails to do so after two or three warning letters, the commissioner can issue an enforcement notice spelling out what the party needs to do or stop doing.
 
 The party could appeal against the decision to an Information Tribunal. If the appeal fails and it continues breaking the rules, it could be fined up to Â£5,000. Labour says it avoids those on TPS lists when telephoning people about membership or fundraising but not when making ""voter identification"" calls. Asked about the commissioner's inquiry, a Labour spokesman told BBC News: ""We expect the information commissioner to take any complaint seriously. However, we are absolutely clear that we haven't broken any rules. ""As the information commissioner himself has said, if people are not marketing something, if they are asking them which way they are going to vote, they are not in breach of the law. ""We always ask everyone we phone up whether they would be happy to be contacted by the Labour Party again.""
",0
"Blair backs 'pre-election budget'
 
 Tony Blair has backed Chancellor Gordon Brown's pre-Budget report amid opposition claims he was too bullish about the state of the UK economy.
 
 In a speech in Edinburgh, the prime minister said Thursday's report reinforced stability and opportunity. And that would be central to Labour's next election campaign, planning for which was already well advanced. Mr Brown earlier denied his economic forecasts were too optimistic - but refused to rule out future tax rises.
 
 He told BBC Radio 4's Today programme: ""No politician should make the mistake that John Major and his colleagues made in 1992 of saying no matter what the circumstances are, they can make all sorts of guarantees on every individual thing.
 
 ""That is not what politicians should do, it would not be responsible to do."" Mr Brown insisted his spending plans were ""affordable"" and he could afford to be optimistic because Britain was now a stable, low-inflation economy and house prices were now stabilising. Mr Blair praised his chancellor for his role in creating economic stability, which he said was the ""cornerstone"" of Labour's programme.
 
 In a speech at Edinburgh's Napier University, he said Labour would publish over the next few months ""a rich agenda for future policy in any possible third term"".
 
 ""In every area of work there is a detailed plan for the future, much clearer than those in 1997 or 2001. All of it fits together around common themes of opportunity, security and stability for all,"" Mr Blair said. In his pre-Budget report, Mr Brown surprised some City experts by forecasting UK growth at between 3% and 3.5% for next year. Many believe the figure is more likely to be under 3% - and fear tax rises or spending cuts, saying tax receipts have been overestimated. Carl Emmerson, from the Institute for Fiscal Studies, told BBC News: ""He thinks everything will come out in the wash and it will, in fact, be OK. We're not so sure."" David Page, of Investec Securities, said: ""His forecast that he will meet the golden rule with a margin of Â£8bn is way too optimistic. ""It's going to take a significant turnaround in the economy to meet these targets.""
 
 Conservative Shadow chancellor Oliver Letwin said: ""I can't find a single economic forecaster from the IMF to the Institute of Fiscal Studies who believes anything other than the chancellor has got a black hole in his finances. ""In order to deal with that he will have to raise taxes after the next general election."" Mr Letwin accused the chancellor of using ""fancy statistics"" to hide public service failures. Vincent Cable, for the Liberal Democrats, called on Mr Brown to open up the government's books to the National Audit Office, to see if he had met his ""golden rule"". ""It is very clear that there are some serious loose ends in government public spending,"" Mr Cable told MPs.
",0
"Final hunts held as ban looms
 
 Hunts in England and Wales have begun on the last day that hunting with dogs is legal, with more due out later.
 
 Thousands of supporters are expected to turn out at more than 250 meets, many of which have altered their normal schedules to be out on a Thursday. The ban on hunting with dogs comes into effect from 0001 GMT on Friday. The Countryside Alliance had its latest legal bid to block the ban thwarted on Wednesday when the Appeal Court ruled the Hunting Act was lawful.
 
 But the group says hunting will continue in some form after the ban comes in, with hunts expected to test the new law to its limits. Others are expected to defy the ban by continuing to hunt illegally.
 
 Anti-hunt organisations, for whom the ban is the culmination of years of campaigning, say they hope most will stay within the law. Mike Hobday, of the League Against Cruel Sports, told BBC News: ""We've long urged them to go drag hunting - to follow an artificial scent - and that is what we hope they do. ""But if they continue to chase foxes, to chase wild mammals around the countryside, that's against the law and we're confident they'll be brought to justice."" At the headquarters of Quorn hunt in Leicestershire, feelings were running high as hunt enthusiasts prepared for their final legal hunt. BBC correspondent Sarah Mukherjee said hunt supporters were in tears.
 
 She said many people did not share the Countryside Alliance's optimism that hunting would be able to continue. Farmer Geoff Brooks, a senior member of the Quorn hunt, told BBC News people's lives ""revolved around hunting"". He described the ban as ""ridiculous"" and ""badly thought out"" but said it would be hard for most people to defy it as they would not want to risk their incomes by getting a criminal record.
 
 At the Court of Appeal on Wednesday, the Countryside Alliance failed in its attempt to have the Hunting Act ruled invalid. But it says the ban is unenforceable because the law is unclear and impossible to police.
 
 The alliance says hunt supporters will go out and test this law to its limits on Saturday. The League Against Cruel Sports and the RSPCA say they will monitor hunts and assist police in bringing prosecutions. The Association of Chief Police Officers has issued guidance to forces on how to deal with the new rules. A spokesman said: ""Basically, it's not going to be police officers chasing about in cars across fields, it will be based on intelligence and information received as well."" The decision on how to police individual hunts will be left to local forces, with more officers sent to hunts where disruption is expected. He said police would consider evidence submitted by anti-hunt organisations on its merits.
",0
"Iraqis win death test case probe
 
 The family of an Iraqi civilian allegedly killed by UK troops have won a challenge against the government's refusal to order a full inquiry.
 
 The High Court ruled on Tuesday that Baha Mousa's death in British custody in Iraq fell within the European Convention on Human Rights. And the judges paved the way for an independent inquiry by saying previous investigations were inadequate. But judicial reviews into five other deaths in southern Iraq were ruled out. Their families will be appealing against the judgement.
 
 The families' solicitor Phil Shiner described it as ""a historic day for human rights and the rule of law in the UK"". Father-of-two Mr Mousa, 28, a hotel receptionist, was arrested with eight men seized at a hotel in Basra in September 2003. He was allegedly beaten to death while in the custody of the Queen's Lancashire Regiment. The Iraqi families' lawyer argued that failing to adequately investigate the death breached the European Convention on Human Rights.
 
 Ministry of Defence lawyers argued the UK-controlled area of southern Iraq was outside European jurisdiction. But Lord Justice Rix and Mr Justice Forbes ruled that UK jurisdiction could extend to a UK-run prison, but did not apply ""to the total territory of another state"". They said as Mr Mousa was in custody when he died, his case came within the UK's jurisdiction. The other five Iraqis did not die in custody, so their cases had to fail, they said.
 
 And it was difficult to say that the investigation which had already occurred ""has been timely, open or effective"", the judges said. After the ruling Carla Ferstman, legal director of the human rights organisation Redress, said: ""It is not enough for the military to investigate behind closed doors. ""There must be an effective public investigation by an independent official body. Only such an investigation could reveal what really happened and who might be responsible."" Other allegations involving British soldiers included the shooting of an Iraqi police commissioner and the shooting of four Iraqi civilians in May 2003. Both sides were granted permission to appeal.
 
 Prime Minister Tony Blair's official spokesman said: ""Obviously we will need to study this detailed judgment. I would point out, however, that a separate criminal case is currently being considered by the army prosecuting authority. ""I can't say anything further for obvious reasons. The MoD are considering whether to appeal."" But former British Commander Colonel Bob Stewart said : ""Anyone at the top [of the military] will be saddened by the verdict that has taken place but will say: 'If there's a case to answer, let's have it out. Because we don't want people thinking that British soldiers beat up civilians and get away with it',"" he said. ""The Ministry of Defence does everything in its power to try to prove we act ethically and properly under the rules of war.""
",0
